START_ID,END_ID,round,date
2518,5409,,2016-09-19
2518,11561,PRE-A轮,2019-09-24
2518,11787,B轮,2018-08-29
2518,11408,B轮,2017-06-13
2518,12128,A轮,2016-08-18
2518,6064,,2016-12-30
2518,12128,A轮,2016-08-18
2518,6064,B轮,2018-12-29
2519,7145,新三板定增,2017-06-21
2520,10908,新三板定增,2016-11-10
2521,6234,IPO轮,2018-08-18
2522,6217,B轮,2018-11-09
2523,11720,上市定增,2013-07-16
2524,5808,A+轮,2016-03-11
2525,6003,,2016-09-01
2526,6614,IPO轮,2016-05-04
2527,5354,IPO轮,2016-09-08
2528,6525,IPO轮,2016-09-07
2528,5618,新三板定增,2016-08-10
2528,12090,新三板定增,2016-11-29
2528,12224,新三板定增,2016-02-05
2528,7118,IPO轮,2016-05-14
2529,6833,天使轮,2014-03-05
2530,5626,A轮,2011-05-20
2530,5626,A轮,2011-05-20
2530,5814,C轮,2018-10-24
2530,6128,,2018-10-01
2530,6128,C轮,2017-12-18
2530,15243,,2018-07-12
2531,5461,天使轮,2008-01-01
2531,5574,,2011-12-31
2531,5682,B轮,2012-07-05
2531,5461,天使轮,2008-01-01
2531,5574,,2011-12-31
2531,5682,B轮,2012-07-05
2531,5887,B轮,2015-11-03
2531,6070,A轮,2017-08-17
2531,5423,A轮,2017-07-20
2531,5574,新三板定增,2018-10-30
2531,5574,新三板定增,2018-10-30
2531,6161,D轮,2018-06-20
2531,6161,D轮,2018-06-20
2531,6161,D轮,2018-06-26
2531,6384,A轮,2010-09-28
2531,10249,D轮,2010-04-28
2531,11850,新三板定增,2017-07-13
2531,5751,C轮,2019-06-22
2531,5691,A轮,2011-09-01
2531,5574,A轮,2012-09-24
2531,5537,B轮,2012-02-28
2531,10888,B轮,2018-06-19
2532,6088,B轮,2017-07-14
2533,5335,天使轮,2014-10-29
2533,5335,天使轮,2014-06-01
2533,5693,新三板定增,2014-12-25
2534,10959,B轮,2010-04-01
2535,12153,PRE-A轮,2016-07-11
2536,6353,IPO轮,2017-08-17
2536,6416,IPO轮,2017-03-22
2536,6439,IPO轮,2017-02-10
2536,5931,IPO轮,2017-01-04
2536,6484,IPO轮,2016-11-30
2536,6518,IPO轮,2016-09-26
2536,6593,IPO轮,2016-05-25
2536,10408,IPO轮,2017-09-11
2536,12195,IPO轮,2016-04-12
2536,14795,IPO轮,2017-11-08
2536,12425,IPO轮,2017-04-01
2536,5979,IPO轮,2016-09-14
2536,15385,IPO轮,2016-07-15
2537,6056,新三板定增,2017-09-29
2537,11764,A轮,2015-12-11
2538,12360,上市定增,2015-11-25
2539,12105,IPO轮,2016-11-01
2540,11943,IPO轮,2018-02-28
2541,6106,B+轮,2018-11-29
2541,6106,B+轮,2019-02-20
2542,6312,天使轮,2014-12-09
2542,6312,,2015-11-06
2543,11819,C+轮,2018-09-11
2544,11024,A轮,2016-11-02
2545,11224,B轮,2008-08-28
2545,11224,D轮,2010-03-11
2546,5916,C轮,2018-07-24
2547,11862,B轮,2018-10-15
2548,6096,上市定增,2017-07-05
2549,6566,IPO轮,2016-07-23
2550,10730,天使轮,2018-07-31
2551,6691,天使轮,2016-11-29
2552,5967,IPO轮,2016-12-21
2553,5902,A轮,2015-10-15
2554,14865,新三板定增,2018-01-04
2555,5610,C轮,2012-12-28
2556,5937,新三板定增,2017-10-25
2557,11626,A轮,2010-10-28
2557,15121,天使轮,2010-09-28
2558,11936,新三板定增,2018-03-15
2559,5388,A轮,2012-08-31
2559,5388,A轮,2012-08-31
2559,11223,B轮,2009-11-23
2559,11623,C轮,2010-11-15
2559,6460,A轮,2014-09-25
2559,15151,B轮,2012-03-01
2560,10659,A轮,2008-11-24
2561,10946,新三板定增,2017-01-25
2562,5390,A+轮,2019-04-17
2562,5390,A+轮,2019-04-17
2562,5390,A+轮,2019-04-17
2563,6321,新三板定增,2017-11-01
2564,11340,A轮,2010-09-21
2565,12314,定向增发,2015-02-17
2566,5864,,2015-11-09
2567,5931,IPO轮,2017-01-04
2568,5672,A轮,2011-03-30
2569,6026,IPO轮,2017-11-29
2570,5684,A轮,2012-07-05
2570,5684,A轮,2012-07-05
2571,6145,新三板定增,2017-11-02
2572,6029,上市定增,2017-11-22
2572,6336,上市定增,2017-09-28
2573,6164,天使轮,2018-06-12
2573,6164,天使轮,2017-08-11
2573,11060,PRE-A轮,2018-03-09
2574,6189,A轮,2019-04-16
2575,5408,A+轮,2019-03-04
2575,5418,A轮,2019-02-18
2575,5426,A轮,2019-01-29
2575,5476,A轮,2009-11-01
2575,5529,A轮,2010-08-28
2575,5408,A+轮,2019-03-04
2575,5418,A轮,2019-02-18
2575,5426,A轮,2019-01-29
2575,5476,A轮,2009-11-01
2575,5529,A轮,2010-08-28
2575,5734,A轮,2013-10-01
2575,5765,B轮,2013-03-13
2575,5734,天使轮,2013-03-01
2575,5773,A轮,2013-01-01
2575,5765,C轮,2014-12-16
2575,5801,A轮,2014-11-05
2575,5828,C轮,2014-07-26
2575,5903,A轮,2015-10-12
2575,5923,B轮,2016-08-19
2575,5923,B轮,2016-08-19
2575,5756,B轮,2017-11-15
2575,6074,B轮,2017-08-15
2575,6157,A轮,2018-06-30
2575,5410,B轮,2018-06-29
2575,6170,B轮,2018-05-28
2575,5418,A轮,2019-02-18
2575,5426,A轮,2019-01-29
2575,6212,B轮,2018-11-27
2575,6431,,2017-02-21
2575,5408,PRE-A轮,2016-12-01
2575,6212,,2018-11-27
2575,6708,B轮,2019-07-11
2575,6708,天使轮,2015-07-01
2575,6212,C轮,2019-11-11
2575,6744,C轮,2015-10-15
2575,6708,B轮,2019-07-11
2575,11325,C轮,2019-06-20
2575,5635,B轮,2008-11-18
2575,11599,D轮,2008-11-01
2575,5443,B轮,2009-11-04
2575,5476,B轮,2011-06-01
2575,5529,B轮,2012-11-20
2575,5362,天使轮,2013-11-28
2575,5828,B轮,2013-07-25
2575,11734,天使轮,2013-06-01
2575,6227,A轮,2014-11-07
2575,5325,C轮,2016-11-01
2575,5734,C轮,2017-07-26
2575,6212,A轮,2018-12-05
2575,10551,B+轮,2019-01-16
2575,5903,C轮,2019-01-07
2575,11922,A轮,2018-05-15
2575,11942,B轮,2018-02-28
2575,5408,,2019-03-04
2575,5408,A轮,2018-02-01
2575,11832,A轮,2008-09-01
2575,15124,D轮,2010-05-01
2575,5416,C轮,2011-11-14
2575,5828,A轮,2011-07-01
2575,7163,A轮,2013-06-08
2575,5362,A轮,2014-08-13
2575,6274,A轮,2015-12-25
2575,6697,B轮,2015-11-01
2575,6170,A轮,2017-10-01
2575,11879,A轮,2017-09-01
2575,5418,,2018-11-14
2575,11438,A轮,2018-05-31
2575,6708,B轮,2019-07-11
2575,6157,A+轮,2018-07-03
2575,5734,C轮,2017-07-26
2575,5408,天使轮,2016-07-01
2575,6697,A轮,2015-06-30
2575,6708,A轮,2018-01-31
2575,6744,B轮,2012-07-01
2576,11960,B轮,2017-12-31
2577,6172,,2019-09-30
2577,6173,B+轮,2019-09-06
2577,5564,D轮,2016-05-23
2577,5335,,2018-12-14
2577,6173,B+轮,2019-09-06
2577,5946,A轮,2018-08-28
2577,5941,D轮,2018-07-23
2577,6161,B轮,2016-01-19
2577,6227,,2017-11-28
2577,5335,B轮,2018-12-14
2577,5941,D轮,2018-07-23
2577,11432,E轮,2017-08-28
2577,10896,B轮,2016-01-21
2578,6126,A+轮,2019-06-13
2579,10799,A轮,2012-09-13
2580,5375,天使轮,2019-05-28
2580,5375,天使轮,2019-05-28
2580,6155,A轮,2018-07-11
2580,6155,,2018-06-29
2580,5814,C轮,2018-10-24
2580,6250,A+轮,2018-06-26
2580,6275,A轮,2016-07-28
2580,12233,C轮,2019-04-02
2580,6179,天使轮,2010-04-15
2580,10828,,2018-10-18
2580,11825,A轮,2017-11-14
2581,5933,A+轮,2018-02-06
2582,11805,A轮,2016-10-17
2583,6025,新三板定增,2018-01-19
2584,6416,IPO轮,2017-03-22
2585,11727,B轮,2013-09-30
2586,5449,B轮,2008-12-31
2586,6213,A轮,2008-08-01
2587,5782,A轮,2014-12-22
2587,15111,B轮,2010-08-01
2588,6223,天使轮,2001-07-30
2589,6712,B轮,2018-10-30
2589,6691,天使轮,2016-11-29
2589,6712,B+轮,2018-10-30
2590,5596,A轮,2011-10-09
2590,5596,A轮,2011-10-09
2591,11574,,2019-05-25
2592,6364,IPO轮,2017-07-21
2593,12006,IPO轮,2017-06-30
2593,12210,IPO轮,2016-03-10
2594,12014,B轮,2017-06-05
2595,5905,新三板定增,2017-12-11
2596,5330,C轮,2019-09-20
2596,5330,C轮,2019-09-20
2597,5708,B轮,2012-02-01
2598,6048,新三板定增,2017-11-01
2599,5399,新三板定增,2017-01-13
2600,6815,定向增发,2016-01-07
2601,6690,C轮,2019-03-15
2601,6690,C轮,2019-03-15
2602,5606,上市定增,2016-10-12
2603,6222,IPO轮,2018-10-17
2604,5426,A轮,2019-01-29
2604,5426,A轮,2019-01-29
2604,5426,A轮,2019-01-29
2605,11825,A轮,2017-11-14
2606,7126,IPO轮,2018-04-11
2607,6029,IPO轮,2017-11-24
2607,6336,IPO轮,2017-09-27
2607,6360,IPO轮,2017-08-01
2607,10408,IPO轮,2017-09-11
2607,5497,IPO轮,2016-09-10
2607,5989,IPO轮,2016-08-29
2608,5490,A轮,2009-06-01
2608,5535,B轮,2011-06-08
2608,5490,A轮,2009-06-01
2608,5535,B轮,2011-06-08
2608,5844,A轮,2015-12-24
2608,11858,新三板定增,2018-10-29
2608,6126,A+轮,2019-06-13
2608,6064,B轮,2018-12-29
2609,6327,D轮,2018-08-24
2610,5554,A轮,2010-04-29
2610,5554,A轮,2010-04-29
2610,5927,B轮,2016-12-31
2610,11603,C轮,2011-05-30
2611,5972,PRE-A轮,2018-03-01
2612,6445,新三板定增,2017-01-25
2613,11696,B轮,2011-05-09
2613,15140,上市定增,2011-03-15
2613,10331,上市定增,2011-01-28
2614,5328,PRE-IPO轮,2019-09-26
2614,5328,PRE-IPO轮,2019-09-26
2614,5328,,2019-09-26
2615,6273,B轮,2018-04-13
2616,5431,E轮,2011-06-15
2616,5431,E轮,2011-06-15
2616,5431,D轮,2009-09-07
2616,11700,B轮,2012-07-20
2616,11700,A轮,2010-08-24
2616,5736,A轮,2010-07-22
2617,10617,A轮,2011-11-01
2617,6048,A轮,2011-07-13
2618,12152,A轮,2016-07-12
2619,5936,A轮,2016-12-12
2620,5893,A轮,2015-10-29
2621,15217,新三板定增,2018-11-19
2622,11964,IPO轮,2017-12-16
2623,12029,IPO轮,2017-04-24
2624,11641,新三板定增,2016-02-01
2625,5417,A轮,2011-02-12
2625,5417,A轮,2011-02-12
2625,5867,A轮,2015-12-01
2625,6014,B轮,2017-12-08
2625,11712,A轮,2012-03-30
2625,11712,A轮,2012-03-30
2625,5417,C轮,2013-10-29
2625,5633,D轮,2014-09-10
2626,10997,A轮,2019-10-18
2627,6055,新三板定增,2017-09-29
2628,5342,F轮,2019-08-21
2628,5342,F轮,2019-08-21
2628,5941,C轮,2017-10-31
2628,6163,B轮,2018-06-15
2628,6693,D轮,2018-05-21
2628,6704,A轮,2018-11-15
2628,6704,A轮,2018-12-04
2628,5941,,2014-09-01
2629,6684,B轮,2019-03-22
2630,6648,新三板定增,2016-03-18
2631,6148,A轮,2018-07-24
2631,6220,A轮,2018-10-20
2631,6220,A轮,2018-10-20
2631,5423,,2019-06-25
2631,14611,C轮,2018-12-18
2632,12069,新三板定增,2017-01-23
2633,11437,,2018-08-15
2633,11437,A+轮,2018-08-15
2634,14764,新三板定增,2016-11-07
2635,5964,新三板定增,2016-10-19
2635,10888,B轮,2018-06-28
2636,5953,,2016-11-17
2636,6223,B轮,2017-02-01
2636,5953,A轮,2017-11-01
2637,6128,C轮,2018-10-01
2637,6128,,2018-10-01
2638,5724,天使轮,2013-12-05
2639,10886,新三板定增,2017-06-06
2640,5453,上市定增,2017-12-14
2640,5465,上市定增,2017-12-07
2640,12396,上市定增,2017-12-21
2641,5914,,2015-09-09
2641,11831,A轮,2017-10-25
2642,5654,A轮,2015-12-01
2643,5423,C轮,2019-02-06
2643,5423,C轮,2019-02-06
2643,7126,A轮,2011-05-24
2644,5615,G轮,2018-09-01
2645,6143,B轮,2018-08-01
2645,6143,,2018-09-18
2645,15163,A轮,2013-04-02
2645,6143,,2018-07-27
2645,12057,新三板定增,2018-06-01
2645,6143,B轮,2018-07-18
2646,14764,新三板定增,2016-11-07
2647,11816,新三板定增,2017-12-15
2648,5766,C轮,2015-12-29
2649,12041,新三板定增,2017-03-29
2650,6772,定向增发,2019-06-26
2650,6907,B轮,2009-09-01
2650,11440,C轮,2019-09-30
2650,5928,B轮,2009-11-01
2650,11691,A轮,2011-01-20
2650,5714,A轮,2012-03-31
2650,12050,PRE-A轮,2017-03-09
2650,15101,A轮,2008-10-31
2650,15101,A轮,2008-01-01
2650,15111,A轮,2009-11-17
2650,10631,A轮,2010-08-10
2650,14809,A轮,2012-04-01
2650,5715,B轮,2013-02-01
2650,6072,A轮,2014-09-28
2650,6072,A轮,2014-09-28
2650,15205,B轮,2017-11-13
2651,6067,A轮,2017-08-25
2651,6067,A轮,2017-08-25
2651,6309,A轮,2017-12-21
2651,11661,上市定增,2011-11-04
2651,5575,B轮,2011-02-25
2651,6067,A轮,2017-11-01
2651,6302,上市定增,2013-09-03
2652,11830,天使轮,2017-10-26
2653,12216,新三板定增,2016-02-26
2654,6514,新三板定增,2016-09-29
2654,12224,新三板定增,2016-02-05
2655,10810,A轮,2016-10-20
2656,11126,IPO轮,2016-06-24
2657,6899,定向增发,2017-09-04
2658,6057,新三板定增,2017-09-26
2659,5435,A轮,2008-09-01
2659,5435,A轮,2008-09-01
2659,11334,A轮,2018-01-17
2659,15214,A轮,2017-07-05
2659,15218,C轮,2018-11-02
2659,15218,C轮,2018-11-02
2660,8610,新三板定增,2017-09-19
2660,14889,新三板定增,2017-07-25
2661,7131,A轮,2016-08-29
2662,11754,,2018-07-25
2663,15084,B轮,2019-06-17
2664,5410,B+轮,2019-03-26
2665,5506,新三板定增,2017-02-28
2666,15093,新三板定增,2017-12-04
2667,12183,新三板定增,2016-05-05
2668,5497,IPO轮,2016-09-10
2669,6072,D轮,2018-08-07
2669,11071,A轮,2015-12-29
2670,6094,A轮,2018-06-11
2671,7100,新三板定增,2017-12-18
2672,11715,A轮,2014-08-27
2673,12078,A轮,2011-08-16
2674,6163,A轮,2016-12-01
2675,11828,新三板定增,2017-10-27
2676,5916,B轮,2017-10-26
2676,5916,C轮,2018-07-24
2676,5916,C轮,2018-07-24
2676,5916,B轮,2017-10-26
2677,6370,A轮,2013-04-02
2678,6002,B轮,2019-02-27
2679,5509,IPO轮,2016-06-22
2680,5867,新三板定增,2018-10-30
2681,5465,A轮,2009-12-30
2681,5465,A轮,2009-12-30
2681,5758,A轮,2013-05-20
2681,6125,新三板定增,2018-10-12
2681,11749,A轮,2014-09-30
2681,6336,上市定增,2017-09-28
2681,6535,新三板定增,2016-08-16
2682,5713,新三板定增,2017-01-26
2683,5618,新三板定增,2016-08-10
2683,6651,新三板定增,2016-03-14
2683,12085,新三板定增,2016-12-15
2683,15428,新三板定增,2016-02-04
2684,5957,新三板定增,2016-11-02
2685,11943,IPO轮,2018-02-28
2686,6711,私募增资,2017-06-29
2687,5431,B轮,2008-11-24
2687,5431,B轮,2008-11-24
2687,5466,C轮,2012-07-01
2688,10722,新三板定增,2017-07-27
2689,6279,天使轮,2018-03-23
2690,11840,新三板定增,2017-09-19
2691,5615,天使轮,2010-01-01
2692,15222,新三板定增,2018-07-24
2693,6138,新三板定增,2018-08-20
2693,7183,,2013-10-08
2694,5576,A轮,2011-12-31
2694,5576,A轮,2011-12-31
2694,11603,C轮,2011-05-30
2695,11744,B轮,2017-05-08
2696,10357,新三板定增,2017-07-05
2697,11592,A轮,2010-12-31
2698,6181,天使轮,2018-04-26
2699,5458,天使轮,2008-01-13
2699,5573,A轮,2010-01-01
2699,5458,天使轮,2008-01-13
2699,5573,A轮,2010-01-01
2699,5763,天使轮,2013-03-28
2699,5573,天使轮,2013-01-05
2699,11561,,2019-09-24
2699,11870,A轮,2018-08-20
2699,11561,PRE-A轮,2019-09-24
2699,11870,A轮,2018-08-20
2699,6701,A轮,2018-03-20
2699,6161,天使轮,2012-06-25
2699,6283,A轮,2014-10-19
2699,11825,A轮,2017-11-14
2699,15365,PRE-A轮,2016-09-06
2700,5889,上市定增,2015-11-02
2701,6145,B轮,2018-07-30
2702,6358,IPO轮,2017-08-09
2703,5353,C轮,2019-07-22
2703,5353,C轮,2019-07-22
2704,6188,B+轮,2019-01-23
2705,12022,A轮,2017-05-11
2706,6101,A轮,2018-12-19
2707,11660,A轮,2010-12-07
2708,14832,A轮,2018-08-06
2709,12021,新三板定增,2017-05-11
2710,5952,A轮,2016-11-28
2711,6028,新三板定增,2017-11-22
2712,10986,B轮,2016-03-01
2713,6431,,2017-02-21
2714,5957,新三板定增,2016-11-02
2715,5934,天使轮,2016-12-20
2715,6157,A轮,2018-06-30
2715,14673,B轮,2015-11-01
2715,6502,新三板定增,2016-11-03
2715,6157,A+轮,2018-07-03
2715,12232,PRE-A轮,2017-09-26
2716,5503,A轮,2010-12-31
2716,5503,A轮,2010-12-31
2716,6553,A轮,2011-11-29
2717,15430,A轮,2016-02-01
2718,11153,A轮,2010-03-26
2719,15093,新三板定增,2017-12-04
2720,7190,A轮,2014-12-22
2721,11402,B轮,2019-02-18
2722,5666,B轮,2015-09-18
2723,6029,上市定增,2017-11-22
2723,5444,上市定增,2017-10-20
2723,5431,上市定增,2018-06-21
2723,11815,上市定增,2017-12-15
2723,5453,上市定增,2017-12-14
2723,5513,上市定增,2017-09-28
2723,14795,上市定增,2017-11-03
2724,11879,C轮,2018-08-07
2725,8610,新三板定增,2017-09-19
2725,14985,新三板定增,2017-08-16
2726,10116,定向增发,2016-03-10
2727,15140,IPO轮,2017-07-05
2728,12324,,2011-01-19
2729,6216,,2018-11-09
2729,10764,B轮,2016-10-20
2730,6306,新三板定增,2017-12-28
2731,5423,B+轮,2018-10-08
2731,5423,B+轮,2018-06-07
2731,10662,A轮,2012-11-22
2731,15162,A轮,2013-04-23
2732,10781,新三板定增,2017-12-29
2732,6251,,2018-06-15
2733,5352,B+轮,2019-07-24
2733,5553,E轮,2010-05-01
2733,5352,B+轮,2019-07-24
2733,5553,E轮,2010-05-01
2733,5945,A轮,2016-12-01
2733,6065,A轮,2017-08-31
2733,6084,A轮,2017-07-27
2733,6065,B轮,2018-12-29
2733,5820,C轮,2018-09-18
2733,6065,A轮,2017-08-31
2733,6071,A轮,2013-06-01
2733,5595,B轮,2009-05-01
2733,5602,A+轮,2010-12-24
2733,11712,A轮,2012-03-30
2733,6071,A轮,2013-09-01
2733,6065,B轮,2018-12-29
2733,5946,A轮,2018-08-28
2733,5941,B+轮,2016-12-06
2733,5553,C轮,2008-09-01
2733,5553,D轮,2009-12-01
2733,5595,B轮,2009-11-19
2733,11432,B轮,2013-02-18
2733,6071,B轮,2014-12-19
2733,5352,B轮,2019-07-24
2733,5945,B轮,2019-01-30
2733,12232,PRE-A轮,2017-09-26
2733,6065,B轮,2018-12-29
2733,6071,,2017-08-17
2733,5941,B轮,2014-11-01
2733,15438,A轮,2013-02-08
2734,6691,C轮,2018-08-28
2735,6222,A轮,2011-07-01
2735,5633,D轮,2014-09-10
2735,15135,A轮,2011-06-15
2736,12127,,2016-08-19
2737,5606,IPO轮,2016-10-14
2738,6004,新三板定增,2017-12-15
2739,7190,C轮,2018-11-28
2740,5582,新三板定增,2014-12-22
2740,5925,上市定增,2015-09-09
2740,6097,新三板定增,2018-12-28
2740,5940,B+轮,2019-01-10
2740,6802,定向增发,2017-04-18
2740,10886,新三板定增,2015-10-27
2740,6051,A轮,2017-09-15
2740,11810,上市定增,2012-03-26
2740,10275,上市定增,2017-09-25
2740,14777,新三板定增,2016-05-12
2741,5961,C轮,2019-05-10
2742,5703,新三板定增,2016-12-30
2743,6611,新三板定增,2018-06-29
2744,5819,A轮,2014-08-31
2744,6064,A轮,2017-09-01
2744,6431,天使轮,2010-04-01
2744,5592,B轮,2013-05-06
2744,11013,B轮,2016-08-25
2744,10754,B+轮,2017-09-01
2744,6173,B轮,2018-10-12
2744,15158,,2013-08-01
2744,15202,B轮,2017-11-27
2745,11458,天使轮,2018-03-15
2746,5549,IPO轮,2017-11-08
2746,15410,IPO轮,2016-04-15
2747,5795,A轮,2014-11-27
2748,6072,F轮,2019-02-22
2749,6703,B轮,2019-10-28
2750,15183,天使轮,2016-09-08
2751,7050,IPO轮,2018-08-01
2752,11384,,2019-05-14
2753,5376,B轮,2019-05-25
2754,11154,新三板定增,2018-11-06
2755,5747,D轮,2014-12-17
2755,5629,D轮,2014-09-30
2756,5849,A轮,2015-12-22
2757,11955,IPO轮,2018-01-16
2758,6360,上市定增,2017-07-28
2759,5359,IPO轮,2017-10-27
2760,6072,G轮,2019-07-12
2761,6327,,2018-10-11
2762,11081,PRE-A轮,2018-01-31
2763,5706,A轮,2011-01-01
2764,5979,IPO轮,2016-09-14
2765,6212,,2018-11-27
2765,6212,A轮,2018-12-05
2765,11958,天使轮,2018-01-02
2765,15084,B轮,2019-06-17
2765,6212,A轮,2018-03-20
2766,5916,天使轮,2015-01-01
2767,6094,A轮,2018-06-11
2768,6719,B轮,2019-11-11
2769,5512,A轮,2010-12-21
2769,5512,A轮,2010-12-21
2770,7100,新三板定增,2017-12-18
2771,15190,,2016-12-22
2772,6294,C轮,2018-02-05
2773,6470,新三板定增,2016-12-21
2774,5586,B轮,2011-12-06
2774,5586,B轮,2011-12-06
2775,5399,新三板定增,2019-03-27
2775,5399,新三板定增,2019-03-27
2775,10886,新三板定增,2018-09-21
2776,12120,IPO轮,2016-09-01
2777,15263,,2018-02-05
2778,5780,,2015-12-29
2779,6223,B轮,2017-02-01
2780,11873,A轮,2018-07-20
2781,6387,新三板定增,2018-07-24
2782,6147,天使轮,2018-07-25
2782,15224,天使轮,2018-05-31
2783,5423,B+轮,2018-06-07
2784,6065,B轮,2018-12-29
2784,5908,B轮,2018-10-26
2785,11943,IPO轮,2018-02-28
2786,5348,A轮,2019-08-02
2786,5348,A轮,2019-08-02
2787,6184,C轮,2018-11-28
2788,6664,新三板定增,2016-02-23
2789,5485,C轮,2010-08-26
2790,11778,A轮,2015-10-20
2791,5932,A轮,2016-12-26
2792,10927,新三板定增,2016-02-16
2793,5732,,2013-11-12
2794,5784,A轮,2014-12-12
2795,6737,定向增发,2017-02-02
2795,15217,新三板定增,2018-11-19
2795,6611,新三板定增,2018-06-29
2796,6692,A轮,2017-10-30
2796,11437,PRE-B轮,2019-08-08
2796,6692,A轮,2017-10-30
2796,11437,PRE-B轮,2019-08-08
2797,5492,B轮,2009-04-29
2797,5633,A轮,2011-04-07
2797,5492,B轮,2009-04-29
2797,5633,A轮,2011-04-07
2797,11766,上市定增,2015-12-07
2797,6334,上市定增,2017-10-09
2797,5872,D轮,2017-09-30
2798,5549,IPO轮,2017-11-08
2799,5423,B+轮,2018-10-08
2800,6424,天使轮,2017-03-01
2800,6424,,2017-10-27
2801,5740,B轮,2016-12-26
2801,10887,上市定增,2017-09-21
2802,6579,IPO轮,2016-06-22
2802,6672,IPO轮,2016-01-27
2802,10408,IPO轮,2017-09-11
2802,12074,IPO轮,2017-01-13
2802,14795,IPO轮,2017-11-08
2802,5719,IPO轮,2017-02-11
2803,12289,定向增发,2017-01-10
2804,11832,C轮,2017-10-25
2805,5635,D轮,2011-03-11
2805,5635,D轮,2011-03-11
2806,6034,D轮,2019-01-25
2807,6716,IPO轮,2016-07-03
2808,11590,新三板定增,2019-03-01
2809,11199,新三板定增,2017-09-21
2810,10829,D+轮,2019-09-17
2811,6264,PRE-A轮,2018-05-09
2812,5963,新三板定增,2016-10-25
2812,6040,新三板定增,2017-11-09
2813,10765,A轮,2017-12-27
2814,11224,C轮,2009-01-01
2814,6646,新三板定增,2018-06-27
2814,12236,B轮,2017-09-14
2815,6199,A轮,2019-01-24
2815,6199,A轮,2019-01-24
2815,5340,A+轮,2019-11-21
2816,5925,IPO轮,2016-06-22
2817,5698,F轮,2018-10-20
2818,5995,A轮,2016-08-10
2818,6070,A轮,2017-08-17
2818,5574,新三板定增,2018-10-30
2818,5574,,2018-08-27
2818,5423,B+轮,2018-10-08
2818,5408,PRE-A轮,2016-12-01
2818,5423,B轮,2017-11-20
2818,6713,天使轮,2018-12-18
2818,6714,A轮,2016-12-09
2818,10822,B轮,2019-05-09
2818,11454,A轮,2018-06-13
2818,5324,B轮,2018-04-27
2818,5423,B+轮,2018-06-07
2818,5423,B轮,2018-10-08
2818,5574,,2018-09-25
2818,11454,A轮,2018-06-06
2818,15436,A轮,2018-01-04
2818,6161,D轮,2018-06-26
2818,14365,A轮,2008-08-08
2819,6267,A轮,2018-05-03
2819,11597,天使轮,2019-01-30
2819,6002,A轮,2017-10-20
2819,11864,A轮,2018-09-28
2819,11864,A+轮,2018-11-06
2819,5362,A轮,2014-08-13
2819,6002,B轮,2019-02-27
2819,11597,PRE-A轮,2019-12-03
2819,6267,A+轮,2019-10-30
2820,5672,A轮,2011-01-01
2820,6566,上市定增,2012-08-15
2821,5617,新三板定增,2016-03-04
2822,5857,上市定增,2015-12-15
2823,11859,B轮,2018-10-25
2823,11859,B轮,2018-10-25
2824,6577,新三板定增,2016-06-24
2825,6392,新三板定增,2017-05-19
2826,6700,B轮,2017-12-04
2826,6004,B轮,2018-11-08
2826,6700,B轮,2017-12-05
2827,11837,,2019-05-29
2828,5725,,2017-10-06
2829,6458,新三板定增,2017-01-06
2830,5806,A轮,2015-10-18
2831,5973,A轮,2016-09-23
2832,5910,A轮,2015-09-29
2832,10696,C轮,2016-08-15
2833,12128,A轮,2016-08-18
2833,5751,C轮,2019-06-22
2833,6073,A轮,2014-07-26
2833,12128,A轮,2016-08-18
2833,14849,A轮,2017-05-18
2834,15301,新三板定增,2017-06-21
2835,10776,天使轮,2016-07-06
2836,5433,A轮,2008-09-26
2836,5433,A轮,2008-09-26
2836,5691,B轮,2012-05-10
2836,5720,B轮,2013-12-26
2836,11153,B轮,2010-07-17
2836,11153,A轮,2010-03-26
2836,5691,C轮,2012-08-31
2836,5720,A轮,2012-06-28
2836,6447,A轮,2012-04-25
2837,12232,A轮,2018-10-31
2838,6691,天使轮,2016-11-29
2839,6128,C轮,2018-10-01
2839,6128,,2018-10-01
2840,11340,A轮,2010-09-21
2841,5599,A轮,2011-09-30
2841,5599,A轮,2011-09-30
2841,5437,,2013-12-26
2842,11641,B轮,2010-04-19
2842,11641,A轮,2008-01-14
2842,15105,A轮,2009-12-31
2842,6025,A轮,2013-09-12
2842,7190,A轮,2014-12-22
2843,6280,A轮,2018-03-21
2843,6453,B轮,2008-02-05
2843,6453,B轮,2008-02-05
2843,5731,天使轮,2014-11-14
2843,11680,D轮,2010-11-12
2843,11680,C轮,2010-04-26
2843,15436,A轮,2018-01-04
2844,6064,B轮,2018-12-29
2845,5506,E轮,2011-02-01
2845,5506,E轮,2011-02-01
2846,6027,F轮,2017-11-27
2847,10731,B轮,2018-07-20
2848,10991,新三板定增,2016-12-26
2849,6525,IPO轮,2016-09-07
2850,6113,新三板定增,2016-02-03
2851,5779,,2018-12-03
2852,7103,E轮,2018-09-14
2853,5966,B轮,2016-10-18
2854,6021,新三板定增,2017-12-07
2855,5463,B轮,2009-12-30
2855,5463,B轮,2009-12-30
2855,6513,上市定增,2010-11-05
2856,5394,,2019-04-01
2856,5680,F轮,2012-07-19
2856,5394,,2019-04-01
2856,5680,F轮,2012-07-19
2856,11857,A轮,2018-11-12
2856,6719,A轮,2017-12-28
2857,5589,B轮,2012-12-26
2857,5589,B轮,2012-12-26
2858,5601,A轮,2011-09-22
