id:ID,Label,name
2616,Investor,昆山国科创投
2617,Investor,北京国鼎军安天下股权投资合伙企业(有限合伙)
2618,Investor,宁波鼎锋明德致知投资合伙企业(有限合伙)
2619,Investor,泰颢资本
2620,Investor,金卓恒邦科技(北京)有限公司
2621,Investor,宁波鼎利投资合伙企业(有限合伙)
2622,Investor,MFund魔量基金
2623,Investor,新湖成长创投
2624,Investor,今日资本
2625,Investor,广州天易资管
2626,Investor,凡卓投资管理
2627,Investor,北京银行
2628,Investor,心元资本
2629,Investor,永胜医疗
2630,Investor,北京国研天成投资管理有限公司
2631,Investor,广东国科创投
2632,Investor,珠海横琴乐泓投资管理有限公司
2633,Investor,陕西昱鸿企业管理有限公司
2634,Investor,济南风投
2635,Investor,龙岩市汇金永盛壹号投资合伙企业(有限合伙)
2636,Investor,富国投资
2637,Investor,北京工业发展投资
2638,Investor,东方鸿泰
2639,Investor,隆为科技
2640,Investor,丹华资本
2641,Investor,宇杉资本
2642,Investor,天亿投资
2643,Investor,山东省国有资产投资控股有限公司
2644,Investor,Translink资本
2645,Investor,盛元丰亨创投
2646,Investor,广东东菱凯琴集团有限公司
2647,Investor,平安资产管理有限责任公司
2648,Investor,金合投资
2649,Investor,展博创投
2650,Investor,千禧泰禾创投
2651,Investor,共青城海棠投资管理合伙企业(有限合伙)
2652,Investor,玄元(横琴)股权投资有限公司
2653,Investor,齐一资本
2654,Investor,宝菲特资本
2655,Investor,山东财金创投
2656,Investor,罗湖红土基金
2657,Investor,鼎兴基金
2658,Investor,启明维创创投
2659,Investor,羽信资本
2660,Investor,新时代证券股份有限公司-新时代新财富16号集合资产管理计划
2661,Investor,鸿林投资
2662,Investor,辰德资本
2663,Investor,富鑫国际
2664,Investor,上海国和投资
2665,Investor,众善创投
2666,Investor,正轩投资
2667,Investor,Banyan Consulting
2668,Investor,南京中体科技发展有限公司
2669,Investor,浙商证券资管-光大银行-浙商金惠新三板启航7号集合资产管理计划
2670,Investor,杭州筑家易网络科技股份有限公司
2671,Investor,昆冈股权投资
2672,Investor,新东方
2673,Investor,贵州贵安创业投资基金(有限合伙)
2674,Investor,普洛斯
2675,Investor,厚朴基金
2676,Investor,东莞市拓思实业投资有限公司
2677,Investor,重庆君岳共享投资
2678,Investor,腾讯创业基地
2679,Investor,北京霞光成长投资管理有限责任公司
2680,Investor,盛大资本
2681,Investor,星河领创天下
2682,Investor,广西沃盛投资管理有限公司
2683,Investor,海通创意资本
2684,Investor,安徽省高新技术产业政府引导基金
2685,Investor,武汉智慧城市创业投资基金合伙企业(有限合伙)
2686,Investor,瑞元资本管理有限公司
2687,Investor,陕西大秦科技有限公司
2688,Investor,杭州金投智汇创业投资合伙企业(有限合伙)
2689,Investor,大舍资本
2690,Investor,浩信伟达
2691,Investor,双湖资本
2692,Investor,宁波赛特股权投资合伙企业(有限合伙)
2693,Investor,安信基金管理有限责任公司
2694,Investor,联想创投
2695,Investor,Qiming Venture Partners II
2696,Investor,馒头网
2697,Investor,华安未来资产管理(上海)有限公司
2698,Investor,宁波睿祺
2699,Investor,宁波建虎启融股权投资合伙企业(有限合伙)
2700,Investor,同理圆梦健康信息
2701,Investor,蓝湖香港投资
2702,Investor,金信祥泰创投
2703,Investor,北京统典弘达投资咨询有限公司
2704,Investor,长石资本
2705,Investor,Greylock Partners
2706,Investor,苏州工业园区凌志软件股份有限公司
2707,Investor,天风证券股份有限公司
2708,Investor,复励投资
2709,Investor,天载1号基金
2710,Investor,昆明焱燊
2711,Investor,厦门稻本
2712,Investor,CMC
2713,Investor,知卓资本
2714,Investor,西安美刻
2715,Investor,涌泉亿信
2716,Investor,国民集团
2717,Investor,中信证券股份有限公司—中信证券新三板增强3号集合资产管理计划
2718,Investor,杭州士兰创业投资有限公司
2719,Investor,瞪羚投资
2720,Investor,东方国际
2721,Investor,工银资管(全球)
2722,Investor,苏州启明融合创业投资合伙企业(有限合伙)
2723,Investor,广州证券股份有限公司
2724,Investor,明业投资
2725,Investor,指数资本
2726,Investor,东方星晖投资
2727,Investor,聚潮都飞通信定增1号专项资产计划
2728,Investor,光大中兴基金
2729,Investor,长江证券(上海)资产管理有限公司-长江资管超越理财新三板1号集合资产管理计划
2730,Investor,郁金香投资
2731,Investor,赛灵思
2732,Investor,胜达国际
2733,Investor,交通银行
2734,Investor,浙江升华广沣投资
2735,Investor,德华创业投资有限公司
2736,Investor,立元创业投资
2737,Investor,葳尔资本
2738,Investor,北京泓石股权投资管理中心(有限合伙)
2739,Investor,华泰瑞联
2740,Investor,复兴成长
2741,Investor,中企高达基金管理
2742,Investor,山东红桥创业投资有限公司
2743,Investor,仁浲粤
2744,Investor,上海复容投资
2745,Investor,创业接力天使
2746,Investor,蓝湖资本
2747,Investor,PureTech Health
2748,Investor,真顺基金
2749,Investor,元禾原点
2750,Investor,湖州全美投资
2751,Investor,君禾股权投资基金管理(上海)有限公司
2752,Investor,HTC VIVE X
2753,Investor,泉州文创产投
2754,Investor,马钢集团投资有限公司
2755,Investor,拉萨顺为资本投资
2756,Investor,财通基金
2757,Investor,旭新投资
2758,Investor,启元资本
2759,Investor,永州云谷
2760,Investor,上海柿林投资
2761,Investor,西藏榕安成长投资中心(有限合伙)
2762,Investor,中同资本
2763,Investor,上海科创基金
2764,Investor,彼特蒂尔
2765,Investor,中财裕富
2766,Investor,西藏仁达创业投资有限公司
2767,Investor,温州永宣投资企业(有限合伙)
2768,Investor,本翼资本
2769,Investor,星宇企业有限公司
2770,Investor,鑫奥创投
2771,Investor,农银国联无锡投资管理有限公司
2772,Investor,温商汇智投资顾问(北京)有限公司
2773,Investor,中鹏德鑫
2774,Investor,投中资本
2775,Investor,上海斐昱丹瑄投资管理合伙企业(有限合伙)
2776,Investor,臻云创投
2777,Investor,数字天空技术
2778,Investor,巨人创投
2779,Investor,嘉豪北京投资
2780,Investor,深圳前海万朋股权投资合伙企业(有限合伙)
2781,Investor,易坤创投
2782,Investor,Coatue Management
2783,Investor,凌越资本
2784,Investor,永辉超市股份有限公司
2785,Investor,邹东亮
2786,Investor,福建金润创投
2787,Investor,南京明润企业管理服务有限公司
2788,Investor,华兴资本
2789,Investor,江苏高投科贷创业投资企业(有限合伙)
2790,Investor,深圳市投控东海一期基金(有限合伙)
2791,Investor,盈瓯创投
2792,Investor,科沃斯
2793,Investor,青岛静远创业投资有限公司
2794,Investor,DCM中国
2795,Investor,寻找中国创客导师基金
2796,Investor,天津盛鑫融创业投资合伙企业(有限合伙)
2797,Investor,广州信实交通科技有限公司
2798,Investor,金元证券股份有限公司
2799,Investor,深圳市银河风云网络系统股份有限公司
2800,Investor,上海瑞健资管
2801,Investor,湖州吴兴产业投资
2802,Investor,千合资本管理有限公司
2803,Investor,天创资本
2804,Investor,共青城晟文
2805,Investor,中经瑞益
2806,Investor,SBI Holdings
2807,Investor,德展健康
2808,Investor,深圳招商盈葵投资
2809,Investor,中汇金投资
2810,Investor,国和投资
2811,Investor,盛世投资
2812,Investor,光大金控
2813,Investor,苏豪投资
2814,Investor,弘泰资本
2815,Investor,上海耘耔投资管理有限公司-宁波梅山保税港区耘梓实业投资合伙企业(有限合伙)
2816,Investor,正享投资
2817,Investor,苏州博润利中投资中心(有限合伙)
2818,Investor,蓝贝壳资本
2819,Investor,富凯海创投
2820,Investor,微梦创科创投
2821,Investor,百度风投
2822,Investor,前海乾元坤一投资
2823,Investor,北京愿景投资
2824,Investor,顺禧资本
2825,Investor,钟鼎创投
2826,Investor,枫和创投
2827,Investor,猎鹰创投
2828,Investor,创前投资
2829,Investor,国投创新投资
2830,Investor,远望谷
2831,Investor,北京紫金道合
2832,Investor,北京友财投资管理有限公司
2833,Investor,嘉兴英飞投资中心(有限合伙)
2834,Investor,浙江大学科技创投
2835,Investor,深圳前海恒星资产管理有限公司
2836,Investor,深圳英智剑桥科技投资基金
2837,Investor,中国文化产业投资基金
2838,Investor,赢久资产
2839,Investor,国开博裕东直
2840,Investor,湖北军融高技术服务创业投资基金中心(有限合伙)
2841,Investor,华工创投
2842,Investor,东方汇富
2843,Investor,安徽高新毅达皖江产业发展创业投资基金(有限合伙)
2844,Investor,Coatue
2845,Investor,华人文化产业投资基金
2846,Investor,海门时代伯乐股权投资合伙企业(有限合伙)
2847,Investor,山西证券股份有限公司
2848,Investor,宁波元龙睿通投资合伙企业(有限合伙)
2849,Investor,安丰创业投资有限公司
2850,Investor,楚商领先
2851,Investor,天风证券
2852,Investor,瑞顺创投
2853,Investor,唐山百嘉投资咨询
2854,Investor,上海科鑫添富创业投资合伙企业(有限合伙)
2855,Investor,柒零资本
2856,Investor,浙江北大创投
2857,Investor,华映资本
2858,Investor,上海复翔投资
2859,Investor,芒果文创(上海)股权投资基金合伙企业(有限合伙)
2860,Investor,江苏达泰悦达大数据创业投资基金(有限合伙)
2861,Investor,平安证券股份有限公司
2862,Investor,方广资本
2863,Investor,深圳天风天成资产管理有限公司
2864,Investor,中小企业发展基金(深圳有限合伙)
2865,Investor,Glade Brook Capital
2866,Investor,慧宇投资
2867,Investor,华安富投资
2868,Investor,孙国栋
2869,Investor,苏大天宫
2870,Investor,北京汉铎
2871,Investor,深圳国中创业投资管理有限公司
2872,Investor,中植投资发展(北京)有限公司
2873,Investor,蓝太投资
2874,Investor,杨凌丰意股权投资管理中心(有限合伙)
2875,Investor,五矿证券有限公司
2876,Investor,多维资本
2877,Investor,北京泰中合投资管理有限公司
2878,Investor,CLSA
2879,Investor,雅才投资
2880,Investor,上海上昊投资顾问有限公司
2881,Investor,清控金信资本
2882,Investor,仰玉资本
2883,Investor,东方富海
2884,Investor,东合创投
2885,Investor,北京恒瑞隆投资管理有限公司
2886,Investor,上海赛茵莱光电工程有限公司
2887,Investor,河源市登科投资管理有限公司
2888,Investor,个人投资者
2889,Investor,英琦瑞河
2890,Investor,开信创投
2891,Investor,智宸投资
2892,Investor,成都斐然源通贰号股权投资基金合伙企业(有限合伙)
2893,Investor,合生创盈融资担保股份有限公司
2894,Investor,湖州泰熙投资合伙企业(有限合伙)
2895,Investor,创世伙伴
2896,Investor,北京国美咨询有限公司
2897,Investor,厦门海峡创投
2898,Investor,联发科MTK
2899,Investor,前海和骏
2900,Investor,洪城资本
2901,Investor,海信汇峰
2902,Investor,约瑟投资
2903,Investor,诚鼎创投
2904,Investor,中国国有企业结构调整基金股份有限公司
2905,Investor,上海临创投资
2906,Investor,江苏苏豪投资集团有限公司
2907,Investor,上海中植鑫荞投资管理有限公司
2908,Investor,上海万龙投资有限公司
2909,Investor,中国长江三峡集团公司
2910,Investor,中广核
2911,Investor,凯泰资本
2912,Investor,天越创投
2913,Investor,财通基金管理有限公司
2914,Investor,西部证券股份有限公司
2915,Investor,奥本海默
2916,Investor,金科同盛创投
2917,Investor,前海燧石
2918,Investor,深圳市晨钟资产管理有限责任公司
2919,Investor,昆山莘莘科技
2920,Investor,中科曙光
2921,Investor,苏宁润东股权投资
2922,Investor,民生证券
2923,Investor,SK hynix
2924,Investor,美年大健康
2925,Investor,龙华启富投资有限责任公司
2926,Investor,太平洋资产管理有限责任公司
2927,Investor,上海六禾投资
2928,Investor,苏州企亿智企业管理有限公司
2929,Investor,亿阳集团股份有限公司
2930,Investor,烟台民和昊虎投资中心(有限合伙)
2931,Investor,嘉楠科技
2932,Investor,宁波宏企浩春创业投资中心(有限合伙)
2933,Investor,美的资本
2934,Investor,福建省兴和股权投资有限合伙企业
2935,Investor,万辉资本
2936,Investor,珠海康新道股权投资合伙企业(有限合伙)
2937,Investor,上海融川投资管理中心(有限合伙)
2938,Investor,深圳新致远资本管理有限公司
2939,Investor,中原股权
2940,Investor,珠海乾亨投资管理有限公司
2941,Investor,平安创新投资基金
2942,Investor,宁波华桐恒泰创业投资合伙企业(有限合伙)
2943,Investor,可可资本
2944,Investor,鼎锋明道投资
2945,Investor,北京六行君通信息科技股份有限公司
2946,Investor,上海道彤清辉投资
2947,Investor,嘉实基金
2948,Investor,宜宾市新兴产业投资集团有限公司
2949,Investor,动平衡创投
2950,Investor,重庆和信汇智工业产业股权投资基金合伙企业(有限合伙)
2951,Investor,江苏中南建设集团股份有限公司
2952,Investor,久奕资本
2953,Investor,第十区VRAR孵化基金
2954,Investor,镇江智润智能制造产业投资基金合伙企业(有限合伙)
2955,Investor,恒泰实达
2956,Investor,创新谷投资
2957,Investor,南方创投基金
2958,Investor,浙江嘉豪铭泰投资
2959,Investor,永滈投资
2960,Investor,迈达斯投资
2961,Investor,北京工业发展投资管理有限公司
2962,Investor,众投资
2963,Investor,价值资本
2964,Investor,北京泰有系创投
2965,Investor,修善谷
2966,Investor,北京嘉豪伟业投资中心(有限合伙)
2967,Investor,乾元中鼎
2968,Investor,霸菱亚洲
2969,Investor,重庆重报创睿文化创意股权投资基金合伙企业(有限合伙)
2970,Investor,创业邦天使基金
2971,Investor,明驰基金
2972,Investor,浙商创新
2973,Investor,潍坊鲁信康大创业投资中心(有限合伙)
2974,Investor,复星创富
2975,Investor,琨雅资本
2976,Investor,贝塔斯曼亚洲投资基金
2977,Investor,蔚蓝投资
2978,Investor,魔量资本
2979,Investor,移盟资本
2980,Investor,浙江崇商投资
2981,Investor,国家集成电路产业投资基金股份有限公司
2982,Investor,辰质投资
2983,Investor,常州丹来财富股权投资企业(有限合伙)
2984,Investor,金沙江联合资本
2985,Investor,G7汇通天下
2986,Investor,CA创投
2987,Investor,顺盈投资
2988,Investor,诺德基金
2989,Investor,中创海洋
2990,Investor,广济惠达投资天津
2991,Investor,北京中海盈创投资管理中心(有限合伙)
2992,Investor,舟山天堂硅谷元诚股权投资合伙企业(有限合伙)
2993,Investor,洪武北拓新三板优选驱动契约型基金
2994,Investor,常州产业投资
2995,Investor,龙鼎投资
2996,Investor,北京用友幸福投资管理有限公司
2997,Investor,心怡科技
2998,Investor,中国恒天集团
2999,Investor,鸿金投资
3000,Investor,河北冀财嘉德股权投资基金(有限合伙)
3001,Investor,信天创投
3002,Investor,金投资本
3003,Investor,钟连兴恒投资
3004,Investor,平安银行
3005,Investor,珠海横琴瑞泽禾丰投资合伙企业(有限合伙)
3006,Investor,上海兴烨创业基金
3007,Investor,芜湖基石股权投资基金(有限合伙)
3008,Investor,嘉兴天梁投资管理合伙企业(有限合伙)
3009,Investor,宽带资本CBC
3010,Investor,鼎锋资产
3011,Investor,柏溪创投
3012,Investor,Binghe Age
3013,Investor,珠海领先互联高新技术产业投资中心(有限合伙)
3014,Investor,华泰紫金
3015,Investor,仁爱资本
3016,Investor,鑫盛达投资
3017,Investor,江苏毅达成果创新创业投资基金(有限合伙)
3018,Investor,湖北珞珈梧桐创业投资有限公司
3019,Investor,银河资本-东方金石新三板2号资产管理计划
3020,Investor,中移国投创新
3021,Investor,蔚来资本
3022,Investor,国寿股权投资
3023,Investor,北京天融信网络安全技术有限公司
3024,Investor,深圳前海盛世轩金投资企业(有限合伙)
3025,Investor,粤科创投
3026,Investor,珠海国安方德股权投资合伙企业(有限合伙)
3027,Investor,汇原创业投资
3028,Investor,云南冶金集团股份有限公司
3029,Investor,德丰杰龙脉中国基金
3030,Investor,国信弘盛
3031,Investor,观通基金
3032,Investor,机智云
3033,Investor,宁波中和节能环保有限公司
3034,Investor,李小林
3035,Investor,上凯创投
3036,Investor,正和方达投资
3037,Investor,广东粤科纵横融通创业投资合伙企业(有限合伙)
3038,Investor,久德投资
3039,Investor,深圳市宝新微投资中心(有限合伙)
3040,Investor,财通证券股份有限公司
3041,Investor,广州迪森家用锅炉制造有限公司
3042,Investor,常见投资
3043,Investor,海澜投资
3044,Investor,金沙江朝华创投
3045,Investor,金力方创投
3046,Investor,易方达资产-广发证券-发达汇专项资产管理计划
3047,Investor,芜湖歌斐资产
3048,Investor,张家口康达致远投资有限公司
3049,Investor,建银国际
3050,Investor,BV百度风投
3051,Investor,中青国融
3052,Investor,中国航空油料集团公司
3053,Investor,理成转子新三板3号投资基金
3054,Investor,东海瑞京
3055,Investor,创徒丛林-创徒投资
3056,Investor,拓金资本
3057,Investor,姑苏天使
3058,Investor,上海游马地投资中心(有限合伙)
3059,Investor,长城国泰(舟山)产业并购重组基金合伙企业(有限合伙)
3060,Investor,青域诚和投资
3061,Investor,宁波大旸文化艺术发展有限公司
3062,Investor,华宇创投
3063,Investor,共青城康桥兄弟投资管理合伙企业(有限合伙)
3064,Investor,张家港金茂创投
3065,Investor,中集睿德信
3066,Investor,国泰资管
3067,Investor,第一创业(975万)
3068,Investor,欧比特
3069,Investor,启创资本
3070,Investor,博雍资产
3071,Investor,长安源乐晟新三板1号分级资产管理计划
3072,Investor,和君资本
3073,Investor,哈尔滨科力创投
3074,Investor,合力投资
3075,Investor,金风投控
3076,Investor,复聚投资
3077,Investor,广州凯思
3078,Investor,杭州远瞻华曜创业投资合伙企业(有限合伙)
3079,Investor,三江控股集团
3080,Investor,北京瀚华露笑投资合伙企业(有限合伙)
3081,Investor,九江市伍原汇锦投资管理中心(有限合伙)
3082,Investor,D1资本
3083,Investor,银瑞达
3084,Investor,杭州高新投
3085,Investor,仁智资本
3086,Investor,立思辰(754万)
3087,Investor,SCM
3088,Investor,上海大学生创投
3089,Investor,战国时代
3090,Investor,道铭投控
3091,Investor,联基金
3092,Investor,汇垠天粤
3093,Investor,宁波梅山保税港区东杲投资合伙企业(有限合伙)
3094,Investor,Seb Alliance
3095,Investor,苏州海阔天空创投
3096,Investor,江苏九洲创投
3097,Investor,赛宸吉盛
3098,Investor,大河融科创业基金
3099,Investor,"红榕资本管理有限公司(代表“红榕资本管理有限公司财通1期"")"
3100,Investor,鼎峰资本
3101,Investor,理成转子新三板6号私募证券投资基金
3102,Investor,高新投创投公司
3103,Investor,恒泰华盛
3104,Investor,GGV纪源资本
3105,Investor,埃森哲Accenture
3106,Investor,新湖智脑投资
3107,Investor,武汉光谷博润二期新三板投资中心(有限合伙)
3108,Investor,长兴科商创业投资合伙企业(有限合伙)
3109,Investor,联合企业集团
3110,Investor,建信基金管理有限责任公司
3111,Investor,国联新三板2号集合资产管理计划
3112,Investor,平潭盈科盛达创业投资合伙企业(有限合伙)
3113,Investor,Davis Selected Advisers
3114,Investor,国贸东方资本
3115,Investor,赣州君恺投资咨询有限公司
3116,Investor,鲁证新天使投资
3117,Investor,保腾创投
3118,Investor,湛江中广创业投资有限公司
3119,Investor,长源投资
3120,Investor,工银投资
3121,Investor,甲子启航
3122,Investor,清泉石资本
3123,Investor,雷石天恒股权投资
3124,Investor,共青城力合智汇壹号投资管理合伙企业(有限合伙)
3125,Investor,三山资本
3126,Investor,君上资本
3127,Investor,光际资本(IDG-光大)
3128,Investor,理想国际
3129,Investor,富坤创投
3130,Investor,水木春锦资本
3131,Investor,前海母基金
3132,Investor,雨杉投资
3133,Investor,常熟市虞山高新区资产经营投资公司
3134,Investor,张江集团
3135,Investor,国新央企运营投资基金管理(广州)
3136,Investor,宏华文化产业(深圳)有限公司
3137,Investor,惠友资本
3138,Investor,瓦肯投资
3139,Investor,北汽产业投资
3140,Investor,深圳佳禾股权投资
3141,Investor,杭州科发创业投资合伙企业(有限合伙)
3142,Investor,京控融华投资
3143,Investor,新余东西精华金融科技投资合伙企业(有限合伙)
3144,Investor,创东方
3145,Investor,宁波德邦基业投资管理有限公司
3146,Investor,中以智教
3147,Investor,上海冉钰投资管理中心(有限合伙)
3148,Investor,国光电器
3149,Investor,中国船舶
3150,Investor,深圳群晖
3151,Investor,向日葵投资
3152,Investor,国都证券股份有限公司
3153,Investor,中国建设银行
3154,Investor,国投金融控股
3155,Investor,湖畔山南
3156,Investor,长城国融投资
3157,Investor,朴易投资
3158,Investor,纪源资本
3159,Investor,分享投资
3160,Investor,安丰创投
3161,Investor,锐革实业
3162,Investor,紫竹小苗天使投资基金
3163,Investor,何小鹏
3164,Investor,力合股份
3165,Investor,苏州昆仲元昕股权投资合伙企业(有限合伙)
3166,Investor,深圳市前海瑞旗资产管理有限公司
3167,Investor,集富亚洲
3168,Investor,赛捷投资
3169,Investor,江苏红土创投
3170,Investor,凤凰资本
3171,Investor,深圳市人才创新创业二号股权投资基金合伙企业(有限合伙)
3172,Investor,易居中国
3173,Investor,力合华睿投资
3174,Investor,巨杉(上海)资产管理有限公司
3175,Investor,湖北陆水河投资发展合伙企业(有限合伙)
3176,Investor,成都弘宇一号
3177,Investor,吴泳铭
3178,Investor,原创投资
3179,Investor,上海创复投资管理
3180,Investor,共进基金
3181,Investor,上海东方证券创新投资有限公司
3182,Investor,海亮资本
3183,Investor,广东粤财创业投资有限公司
3184,Investor,深圳招银电信新趋势股权投资基金合伙企业(有限合伙)
3185,Investor,深圳市金池投资有限公司
3186,Investor,安信证券股份有限公司
3187,Investor,上海雍创佳驰投资中心(有限合伙)
3188,Investor,上海国盛集团投资有限公司
3189,Investor,上海洪鑫源实业有限公司
3190,Investor,北极光创投
3191,Investor,特纳亚资本
3192,Investor,北京诚明汇投资
3193,Investor,苏州启明融信股权投资合伙企业(有限合伙)
3194,Investor,武汉卓付通科技有限公司
3195,Investor,Tap4Fun
3196,Investor,元投资本
3197,Investor,淡马锡投资
3198,Investor,东湖创新投
3199,Investor,国润创投
3200,Investor,东方融润
3201,Investor,东兴成长
3202,Investor,华鸿投资
3203,Investor,苏州松禾资本
3204,Investor,Tiger老虎基金(中国)
3205,Investor,苏州联想之星投资
3206,Investor,中科遥晟(上海)遥感技术有限公司
3207,Investor,盛安机电设备(昌都)有限公司
3208,Investor,福田投资
3209,Investor,远策投资
3210,Investor,Celia Safe Inc
3211,Investor,百融骏投资
3212,Investor,上海汇友精密化学品有限公司
3213,Investor,璟枫企业管理
3214,Investor,富国基金管理有限公司
3215,Investor,济南同晟投资
3216,Investor,鲁信创投
3217,Investor,深圳日靖四方创业投资有限公司
3218,Investor,深圳前海乐合一号投资合伙企业(有限合伙)
3219,Investor,上海雅儒资产管理合伙企业(有限合伙)
3220,Investor,北京国谦投资
3221,Investor,国益证通
3222,Investor,元禾原点创投
3223,Investor,金通安益投资
3224,Investor,上海宛能实业有限公司
3225,Investor,九泰基金管理有限公司
3226,Investor,道兴投资
3227,Investor,新疆向日葵朝阳股权投资合伙企业(有限合伙)
3228,Investor,大米创投基金
3229,Investor,蓝烯资本
3230,Investor,青岛里程碑创业投资管理有限公司
3231,Investor,和辉资本
3232,Investor,京信嘉隆投资
3233,Investor,苏州华丰投资中心(有限合伙)
3234,Investor,成都鲁信菁蓉投资
3235,Investor,国新央企运营投资基金
3236,Investor,启迪科服
3237,Investor,优其优
3238,Investor,阿里巴巴
3239,Investor,鸥翎投资
3240,Investor,金固股份
3241,Investor,浙江北大协同
3242,Investor,顺融创业投资
3243,Investor,深圳市和星信息投资管理中心(有限合伙)
3244,Investor,德塔资本
3245,Investor,首创成长
3246,Investor,华睿投资
3247,Investor,易方达资产管理有限公司
3248,Investor,宁夏盛世博圣投资合伙企业(有限合伙)
3249,Investor,晶创合创投
3250,Investor,浦东科创
3251,Investor,红十月投资
3252,Investor,孙丽丽
3253,Investor,贵阳创投
3254,Investor,众纳企业管理
3255,Investor,清研资本
3256,Investor,深圳移盟起点一号创业投资合伙企业(有限合伙)
3257,Investor,张江科技创投
3258,Investor,杭州初灵创业投资有限公司
3259,Investor,珠海方圆资本管理有限公司
3260,Investor,国联证券股份有限公司
3261,Investor,上海飞叶
3262,Investor,远毅资本
3263,Investor,拓邦投资
3264,Investor,高康资本
3265,Investor,北京凤凰丰茂投资
3266,Investor,宽带资本
3267,Investor,浙江清华长三角研究院杭州分院
3268,Investor,杭州泓源
3269,Investor,天融信
3270,Investor,中邮集团
3271,Investor,翔鹏股权投资
3272,Investor,好望角投资
3273,Investor,优必选科技
3274,Investor,汇付创投
3275,Investor,泰丰富盛
3276,Investor,惠州时代伯乐
3277,Investor,中州蓝海
3278,Investor,同鑫力诚
3279,Investor,海邦投资
3280,Investor,上投摩根基金—国泰君安证券—上投摩根新三板1号资产管理计划
3281,Investor,红星美凯龙
3282,Investor,深圳前海德昇投资
3283,Investor,锐合股权投资
3284,Investor,D.E.Shaw
3285,Investor,德同资本
3286,Investor,中移资本
3287,Investor,上海工业投资(集团)有限公司
3288,Investor,北京薪火科技创投资
3289,Investor,宁波梅山保税港区厚扬启航二期股权投资中心(有限合伙)
3290,Investor,北京双合金达投资管理有限公司
3291,Investor,学而思
3292,Investor,金控资产管理
3293,Investor,比邻投资
3294,Investor,道生资本
3295,Investor,和泰成长
3296,Investor,中润弘利
3297,Investor,联依企业管理
3298,Investor,易方达基金管理有限公司
3299,Investor,博时基金
3300,Investor,丝路华创
3301,Investor,广东金骏高新投资
3302,Investor,中关村并购母基金
3303,Investor,清华长三角研究院
3304,Investor,南山科创中心
3305,Investor,上海哥钰投资管理中心(有限合伙)
3306,Investor,凯兴资产
3307,Investor,沈阳国际经济技术合作有限公司
3308,Investor,北京盛泉投资
3309,Investor,巅峰旅投
3310,Investor,旭宁投资
3311,Investor,马鞍山幸福基石投资
3312,Investor,顺择创投
3313,Investor,科桥投资
3314,Investor,仓源基金
3315,Investor,凤凰基石股权投资
3316,Investor,小米集团
3317,Investor,上海泽夏投资咨询有限公司
3318,Investor,珠海金控
3319,Investor,金禾创业天使公益基金会
3320,Investor,高盛集团
3321,Investor,富汇合创
3322,Investor,昆明联诚科技股份有限公司
3323,Investor,米仓资本
3324,Investor,山东高速光控产业投资
3325,Investor,北京正康地股权投资合伙企业(有限合伙)
3326,Investor,武汉光电工研院育成基金
3327,Investor,深圳诚成高科
3328,Investor,九泰基金
3329,Investor,盛歌投资
3330,Investor,阿波罗基金
3331,Investor,复星集团
3332,Investor,北京盛世泰诺投资
3333,Investor,萧山国际创投
3334,Investor,世纪金马创投
3335,Investor,航天投资控股有限公司
3336,Investor,上海临芯投资
3337,Investor,上海中金资本
3338,Investor,上海易创投资中心(有限合伙)
3339,Investor,北京国狮资管
3340,Investor,粤科风险
3341,Investor,新余信德投资管理中心(有限合伙)
3342,Investor,新疆盛世乾金股权投资合伙企业(有限合伙)
3343,Investor,微播易科技
3344,Investor,杭州东方嘉富资产管理有限公司
3345,Investor,北京奥和信科技有限公司
3346,Investor,天津和澜商贸有限公司
3347,Investor,华熠基金
3348,Investor,巨龙投资
3349,Investor,陕西敦敏投资
3350,Investor,赛领资本
3351,Investor,共青城动能雷霆投资管理合伙企业(有限合伙)
3352,Investor,华资达信
3353,Investor,数字王国集团
3354,Investor,喜马拉雅
3355,Investor,鑫发创投
3356,Investor,春秋航空
3357,Investor,含德基金
3358,Investor,上海复容卿云投资中心(有限合伙)
3359,Investor,上海同安投资管理有限公司-东安新三板1号私募投资基金
3360,Investor,中金智德
3361,Investor,金沙湖创投
3362,Investor,巨峰科创
3363,Investor,博弘数君
3364,Investor,博瑞盛德创投
3365,Investor,陕西省高技术服务创投
3366,Investor,河南德瑞恒通高端装备创业投资基金有限公司
3367,Investor,投资方未透露
3368,Investor,武汉曙天云科技合伙企业(有限合伙)
3369,Investor,中意资产管理有限责任公司
3370,Investor,北京邦达润通投资
3371,Investor,前海梧桐并购
3372,Investor,GIC
3373,Investor,创世资本
3374,Investor,博裕资本
3375,Investor,江苏毅达股权投资基金管理有限公司
3376,Investor,君禾投资
3377,Investor,常州大智投资
3378,Investor,安徽新华控股集团投资有限公司
3379,Investor,FutureX Capital
3380,Investor,圆信永丰基金管理有限公司
3381,Investor,杭州君知投资合伙企业(有限合伙)
3382,Investor,中船财务有限责任公司
3383,Investor,上海金力方长津股权投资合伙企业(有限合伙)
3384,Investor,星通投资
3385,Investor,长友融智
3386,Investor,Mirodesign
3387,Investor,广州日信宝安新材料产业投资中心(有限合伙)
3388,Investor,三花集团
3389,Investor,思科瑞新资本(思科资本)
3390,Investor,北京合和元辰股权投资基金管理有限公司
3391,Investor,万得信息技术
